Epoch 1/200, training Loss: 0.3535 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 58/200, training Loss: 0.3501 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 59/200, training Loss: 0.3527 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 60/200, training Loss: 0.3519 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 61/200, training Loss: 0.3513 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 62/200, training Loss: 0.3536 Acc: 0.9583, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 63/200, training Loss: 0.3564 Acc: 0.9544, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 64/200, training Loss: 0.3476 Acc: 0.9674, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 65/200, training Loss: 0.3518 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 66/200, training Loss: 0.3531 Acc: 0.9570, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 67/200, training Loss: 0.3509 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 68/200, training Loss: 0.3545 Acc: 0.9570, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 69/200, training Loss: 0.3482 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 70/200, training Loss: 0.3468 Acc: 0.9668, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 71/200, training Loss: 0.3478 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 72/200, training Loss: 0.3499 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 73/200, training Loss: 0.3489 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 74/200, training Loss: 0.3537 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 75/200, training Loss: 0.3517 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 76/200, training Loss: 0.3485 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 77/200, training Loss: 0.3477 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 78/200, training Loss: 0.3528 Acc: 0.9583, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 79/200, training Loss: 0.3532 Acc: 0.9583, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 80/200, training Loss: 0.3523 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 81/200, training Loss: 0.3522 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 82/200, training Loss: 0.3478 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 83/200, training Loss: 0.3502 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 84/200, training Loss: 0.3474 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 85/200, training Loss: 0.3477 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 86/200, training Loss: 0.3523 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 87/200, training Loss: 0.3507 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 88/200, training Loss: 0.3517 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 89/200, training Loss: 0.3508 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 90/200, training Loss: 0.3531 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 91/200, training Loss: 0.3515 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 92/200, training Loss: 0.3506 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 93/200, training Loss: 0.3538 Acc: 0.9564, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 94/200, training Loss: 0.3471 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 95/200, training Loss: 0.3468 Acc: 0.9661, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 96/200, training Loss: 0.3466 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 97/200, training Loss: 0.3499 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 98/200, training Loss: 0.3499 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 99/200, training Loss: 0.3490 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 100/200, training Loss: 0.3500 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 101/200, training Loss: 0.3488 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 57s
Epoch 102/200, training Loss: 0.3479 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 103/200, training Loss: 0.3487 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 104/200, training Loss: 0.3523 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 105/200, training Loss: 0.3501 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 106/200, training Loss: 0.3490 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 107/200, training Loss: 0.3501 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 108/200, training Loss: 0.3481 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 109/200, training Loss: 0.3471 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 110/200, training Loss: 0.3498 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 111/200, training Loss: 0.3517 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 112/200, training Loss: 0.3465 Acc: 0.9661, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 113/200, training Loss: 0.3473 Acc: 0.9674, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 114/200, training Loss: 0.3518 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 115/200, training Loss: 0.3496 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 116/200, training Loss: 0.3480 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 117/200, training Loss: 0.3510 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 118/200, training Loss: 0.3486 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 119/200, training Loss: 0.3504 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 120/200, training Loss: 0.3557 Acc: 0.9550, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 121/200, training Loss: 0.3481 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 122/200, training Loss: 0.3482 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 123/200, training Loss: 0.3483 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 124/200, training Loss: 0.3471 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 125/200, training Loss: 0.3481 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 126/200, training Loss: 0.3513 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 127/200, training Loss: 0.3477 Acc: 0.9661, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 128/200, training Loss: 0.3518 Acc: 0.9583, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 129/200, training Loss: 0.3498 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 130/200, training Loss: 0.3515 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 131/200, training Loss: 0.3488 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 132/200, training Loss: 0.3499 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 133/200, training Loss: 0.3513 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 134/200, training Loss: 0.3505 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 135/200, training Loss: 0.3474 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 136/200, training Loss: 0.3483 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 137/200, training Loss: 0.3495 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 138/200, training Loss: 0.3516 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 139/200, training Loss: 0.3491 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 140/200, training Loss: 0.3480 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 141/200, training Loss: 0.3511 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 142/200, training Loss: 0.3470 Acc: 0.9661, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 143/200, training Loss: 0.3487 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 144/200, training Loss: 0.3460 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 145/200, training Loss: 0.3499 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 146/200, training Loss: 0.3548 Acc: 0.9583, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 147/200, training Loss: 0.3518 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 148/200, training Loss: 0.3515 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 149/200, training Loss: 0.3462 Acc: 0.9668, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 150/200, training Loss: 0.3503 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 151/200, training Loss: 0.3508 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 152/200, training Loss: 0.3506 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 153/200, training Loss: 0.3454 Acc: 0.9668, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 154/200, training Loss: 0.3504 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 155/200, training Loss: 0.3505 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 156/200, training Loss: 0.3507 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 157/200, training Loss: 0.3493 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 158/200, training Loss: 0.3474 Acc: 0.9661, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 159/200, training Loss: 0.3490 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 160/200, training Loss: 0.3523 Acc: 0.9590, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 161/200, training Loss: 0.3492 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 162/200, training Loss: 0.3458 Acc: 0.9681, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 163/200, training Loss: 0.3518 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 164/200, training Loss: 0.3505 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 165/200, training Loss: 0.3505 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 166/200, training Loss: 0.3489 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 167/200, training Loss: 0.3508 Acc: 0.9609, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 168/200, training Loss: 0.3453 Acc: 0.9668, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 169/200, training Loss: 0.3483 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 170/200, training Loss: 0.3510 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 171/200, training Loss: 0.3525 Acc: 0.9590, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 172/200, training Loss: 0.3491 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 173/200, training Loss: 0.3532 Acc: 0.9577, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 174/200, training Loss: 0.3475 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 175/200, training Loss: 0.3478 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 59s
Epoch 176/200, training Loss: 0.3504 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 177/200, training Loss: 0.3481 Acc: 0.9655, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 178/200, training Loss: 0.3477 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 179/200, training Loss: 0.3539 Acc: 0.9564, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 180/200, training Loss: 0.3518 Acc: 0.9616, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 181/200, training Loss: 0.3524 Acc: 0.9590, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 182/200, training Loss: 0.3499 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 183/200, training Loss: 0.3487 Acc: 0.9648, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 184/200, training Loss: 0.3523 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 185/200, training Loss: 0.3496 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 186/200, training Loss: 0.3498 Acc: 0.9629, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 187/200, training Loss: 0.3520 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 188/200, training Loss: 0.3510 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 189/200, training Loss: 0.3502 Acc: 0.9622, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 190/200, training Loss: 0.3521 Acc: 0.9596, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 191/200, training Loss: 0.3518 Acc: 0.9590, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 192/200, training Loss: 0.3490 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 193/200, training Loss: 0.3527 Acc: 0.9583, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 194/200, training Loss: 0.3472 Acc: 0.9661, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 195/200, training Loss: 0.3499 Acc: 0.9603, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 196/200, training Loss: 0.3488 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 197/200, training Loss: 0.3534 Acc: 0.9570, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 198/200, training Loss: 0.3486 Acc: 0.9635, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 199/200, training Loss: 0.3475 Acc: 0.9674, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Epoch 200/200, training Loss: 0.3491 Acc: 0.9642, validation Loss: 0.3211 Acc: 0.9922, Time 0m 58s
Time 192m 48s
Best val Acc: 0.992188 at epoch 199
